order_id,customer_id,order_date,shipping_date,shipping_method,location_id,order_status
ORD011150,CUST00807,2025-07-22,2025-07-25,Standard,LOC0077,Delivered
ORD011151,CUST02980,2025-02-09,2025-02-11,Standard,LOC0142,Delivered
ORD011152,CUST00910,2024-04-02,2024-04-02,Same Day,LOC0109,Delivered
ORD011153,CUST03302,2025-02-08,2025-02-10,Standard,LOC0085,Delivered
ORD011154,CUST01210,2025-02-05,2025-02-08,Standard,LOC0058,Delivered
ORD011155,CUST03421,2025-10-31,2025-11-04,Standard,LOC0035,Delivered
ORD011156,CUST00807,2024-09-29,2024-10-01,Standard,LOC0077,Delivered
ORD011157,CUST00044,2025-03-14,2025-03-16,Standard,LOC0127,Delivered
ORD011158,CUST01913,2025-09-15,2025-09-19,Standard,LOC0138,Delivered
ORD011159,CUST03650,2023-12-25,,Standard,LOC0023,Cancelled
ORD011160,CUST01719,2024-02-11,2024-02-15,Standard,LOC0132,Delivered
ORD011161,CUST00151,2025-09-20,2025-09-23,Standard,LOC0104,Delivered
ORD011162,CUST02886,2025-04-11,2025-04-13,Standard,LOC0081,Delivered
ORD011163,CUST00266,2023-01-14,,Standard,LOC0077,Cancelled
ORD011164,CUST03653,2025-03-11,2025-03-13,Standard,LOC0137,Delivered
ORD011165,CUST02739,2024-10-26,2024-10-27,Express,LOC0046,Delivered
ORD011166,CUST02735,2025-09-30,,Standard,LOC0065,Processing
ORD011167,CUST01150,2024-12-11,2024-12-15,Standard,LOC0130,Delivered
ORD011168,CUST02493,2024-12-26,2024-12-27,Express,LOC0095,Delivered
ORD011169,CUST02708,2025-03-08,2025-03-11,Standard,LOC0056,Delivered
ORD011170,CUST03675,2025-09-07,2025-09-11,Standard,LOC0072,Delivered
ORD011171,CUST03839,2025-10-19,2025-10-20,Express,LOC0108,Delivered
ORD011172,CUST00933,2024-04-02,2024-04-03,Express,LOC0075,Delivered
ORD011173,CUST04770,2025-07-23,2025-07-24,Express,LOC0061,Delivered
ORD011174,CUST02582,2025-04-01,2025-04-04,Standard,LOC0141,Shipped
ORD011175,CUST04700,2025-10-12,2025-10-13,Express,LOC0059,Delivered
ORD011176,CUST04272,2024-09-08,2024-09-10,Standard,LOC0060,Delivered
ORD011177,CUST03311,2024-01-16,2024-01-20,Standard,LOC0102,Delivered
ORD011178,CUST01944,2024-09-10,2024-09-12,Standard,LOC0019,Delivered
ORD011179,CUST02539,2025-10-25,2025-10-26,Express,LOC0026,Delivered
ORD011180,CUST04060,2023-12-19,2023-12-22,Standard,LOC0012,Delivered
ORD011181,CUST04053,2025-07-22,2025-07-25,Standard,LOC0007,Delivered
ORD011182,CUST02532,2023-02-04,2023-02-08,Standard,LOC0053,Delivered
ORD011183,CUST01801,2025-06-22,2025-06-25,Standard,LOC0135,Delivered
ORD011184,CUST00862,2025-11-23,2025-11-27,Standard,LOC0016,Delivered
ORD011185,CUST02731,2024-08-05,2024-08-08,Standard,LOC0137,Delivered
ORD011186,CUST00335,2025-11-28,,Express,LOC0102,Cancelled
ORD011187,CUST01782,2024-10-18,2024-10-20,Standard,LOC0098,Returned
ORD011188,CUST03825,2024-10-08,2024-10-09,Express,LOC0104,Delivered
ORD011189,CUST04967,2024-05-03,2024-05-06,Standard,LOC0054,Delivered
ORD011190,CUST00723,2024-05-14,2024-05-16,Standard,LOC0142,Delivered
ORD011191,CUST03915,2024-12-01,,Same Day,LOC0005,Processing
ORD011192,CUST02700,2025-08-21,2025-08-23,Standard,LOC0068,Delivered
ORD011193,CUST02075,2025-03-11,2025-03-13,Standard,LOC0138,Delivered
ORD011194,CUST03713,2023-02-20,2023-02-21,Express,LOC0104,Delivered
ORD011195,CUST01055,2025-11-12,2025-11-13,Express,LOC0068,Delivered
ORD011196,CUST03484,2025-03-18,2025-03-21,Standard,LOC0098,Delivered
ORD011197,CUST02821,2023-10-25,2023-10-26,Express,LOC0039,Delivered
ORD011198,CUST04036,2023-06-03,2023-06-07,Standard,LOC0091,Delivered
ORD011199,CUST01084,2025-08-14,2025-08-17,Standard,LOC0049,Returned
ORD011200,CUST01668,2024-05-28,2024-06-01,Standard,LOC0123,Delivered
ORD011201,CUST00394,2025-10-19,2025-10-23,Standard,LOC0042,Delivered
ORD011202,CUST02542,2025-09-14,2025-09-16,Standard,LOC0136,Delivered
ORD011203,CUST04571,2025-02-23,2025-02-25,Standard,LOC0039,Delivered
ORD011204,CUST03790,2025-03-02,2025-03-05,Standard,LOC0089,Delivered
ORD011205,CUST02990,2023-09-25,2023-09-28,Standard,LOC0098,Delivered
ORD011206,CUST01019,2025-12-21,2025-12-24,Standard,LOC0110,Delivered
ORD011207,CUST01672,2025-10-13,2025-10-13,Same Day,LOC0088,Returned
ORD011208,CUST02928,2025-08-11,,Express,LOC0112,Processing
ORD011209,CUST04760,2024-11-26,2024-11-28,Standard,LOC0019,Delivered
ORD011210,CUST04831,2025-01-31,2025-02-04,Standard,LOC0086,Delivered
ORD011211,CUST01997,2025-08-17,2025-08-18,Express,LOC0091,Delivered
ORD011212,CUST03529,2023-08-31,2023-09-02,Standard,LOC0064,Delivered
ORD011213,CUST04349,2025-06-20,2025-06-20,Same Day,LOC0071,Delivered
ORD011214,CUST03403,2025-03-12,2025-03-13,Express,LOC0117,Delivered
ORD011215,CUST03806,2024-12-31,2025-01-03,Standard,LOC0070,Delivered
ORD011216,CUST04833,2024-04-20,2024-04-22,Standard,LOC0004,Delivered
ORD011217,CUST02739,2025-11-22,2025-11-23,Express,LOC0046,Delivered
ORD011218,CUST04727,2025-11-24,2025-11-26,Standard,LOC0108,Delivered
ORD011219,CUST00229,2024-08-29,2024-09-01,Standard,LOC0147,Delivered
ORD011220,CUST01294,2024-01-21,2024-01-25,Standard,LOC0024,Delivered
ORD011221,CUST03197,2023-08-28,2023-09-01,Standard,LOC0047,Delivered
ORD011222,CUST04345,2025-12-06,2025-12-09,Standard,LOC0038,Delivered
ORD011223,CUST03336,2024-10-27,2024-10-28,Express,LOC0139,Delivered
ORD011224,CUST01728,2025-12-04,,Standard,LOC0037,Cancelled
ORD011225,CUST03265,2024-08-07,2024-08-10,Standard,LOC0024,Delivered
ORD011226,CUST01913,2025-09-10,2025-09-11,Express,LOC0138,Delivered
ORD011227,CUST00930,2025-08-07,2025-08-07,Same Day,LOC0027,Delivered
ORD011228,CUST02977,2023-12-14,2023-12-16,Standard,LOC0029,Returned
ORD011229,CUST02865,2024-02-16,2024-02-17,Express,LOC0007,Delivered
ORD011230,CUST02790,2024-08-21,,Standard,LOC0126,Processing
ORD011231,CUST00734,2023-05-12,2023-05-16,Standard,LOC0017,Delivered
ORD011232,CUST01080,2024-10-05,2024-10-08,Standard,LOC0104,Delivered
ORD011233,CUST04967,2025-08-11,2025-08-12,Express,LOC0054,Delivered
ORD011234,CUST01210,2025-10-23,2025-10-25,Standard,LOC0058,Delivered
ORD011235,CUST02702,2025-07-31,2025-08-04,Standard,LOC0034,Returned
ORD011236,CUST02938,2025-09-30,2025-10-04,Standard,LOC0146,Shipped
ORD011237,CUST01859,2023-12-06,2023-12-10,Standard,LOC0101,Delivered
ORD011238,CUST02863,2024-06-18,2024-06-20,Standard,LOC0065,Delivered
ORD011239,CUST00796,2024-04-28,,Standard,LOC0127,Cancelled
ORD011240,CUST01198,2025-08-15,2025-08-17,Standard,LOC0060,Returned
ORD011241,CUST02332,2025-09-20,2025-09-22,Standard,LOC0088,Returned
ORD011242,CUST04958,2024-03-28,2024-03-29,Express,LOC0006,Delivered
ORD011243,CUST01334,2023-10-07,,Standard,LOC0022,Processing
ORD011244,CUST01376,2025-01-22,2025-01-26,Standard,LOC0080,Delivered
ORD011245,CUST01617,2024-08-25,2024-08-27,Standard,LOC0142,Delivered
ORD011246,CUST01410,2024-12-12,2024-12-16,Standard,LOC0077,Delivered
ORD011247,CUST03444,2025-09-03,2025-09-07,Standard,LOC0076,Shipped
ORD011248,CUST02748,2024-09-14,2024-09-18,Standard,LOC0085,Delivered
ORD011249,CUST00316,2025-09-08,,Standard,LOC0060,Processing
ORD011250,CUST02528,2025-11-14,2025-11-16,Standard,LOC0052,Delivered
ORD011251,CUST03732,2024-08-01,2024-08-01,Same Day,LOC0104,Delivered
ORD011252,CUST04921,2025-07-04,2025-07-07,Standard,LOC0138,Delivered
ORD011253,CUST04224,2025-12-24,,Standard,LOC0097,Cancelled
ORD011254,CUST01955,2025-05-17,2025-05-20,Standard,LOC0097,Returned
ORD011255,CUST04444,2025-01-12,2025-01-13,Express,LOC0106,Returned
ORD011256,CUST00070,2024-01-31,2024-01-31,Same Day,LOC0063,Shipped
ORD011257,CUST01307,2024-10-22,2024-10-25,Standard,LOC0040,Delivered
ORD011258,CUST00529,2023-11-27,,Express,LOC0147,Processing
ORD011259,CUST04302,2025-09-08,2025-09-09,Express,LOC0099,Delivered
ORD011260,CUST03730,2024-05-22,2024-05-23,Express,LOC0084,Delivered
ORD011261,CUST00383,2023-11-07,2023-11-09,Standard,LOC0073,Shipped
ORD011262,CUST02964,2025-09-09,2025-09-12,Standard,LOC0048,Delivered
ORD011263,CUST01855,2025-09-01,2025-09-05,Standard,LOC0032,Delivered
ORD011264,CUST02986,2025-11-11,2025-11-11,Same Day,LOC0050,Delivered
ORD011265,CUST02452,2025-07-02,2025-07-04,Standard,LOC0142,Shipped
ORD011266,CUST03180,2024-10-10,,Standard,LOC0098,Cancelled
ORD011267,CUST02214,2024-01-12,2024-01-16,Standard,LOC0124,Delivered
ORD011268,CUST02452,2023-02-17,2023-02-18,Express,LOC0142,Delivered
ORD011269,CUST04004,2025-10-29,2025-11-01,Standard,LOC0041,Delivered
ORD011270,CUST03403,2024-10-15,2024-10-18,Standard,LOC0117,Delivered
ORD011271,CUST01278,2024-03-07,2024-03-10,Standard,LOC0096,Delivered
ORD011272,CUST01453,2025-11-15,,Standard,LOC0088,Cancelled
ORD011273,CUST03068,2024-12-29,2025-01-01,Standard,LOC0023,Returned
ORD011274,CUST03359,2025-10-02,2025-10-03,Express,LOC0082,Delivered
ORD011275,CUST03887,2025-12-02,2025-12-03,Express,LOC0031,Delivered
ORD011276,CUST02080,2025-11-04,2025-11-05,Express,LOC0026,Delivered
ORD011277,CUST03503,2025-07-04,2025-07-07,Standard,LOC0069,Delivered
ORD011278,CUST04492,2025-07-02,2025-07-03,Express,LOC0138,Delivered
ORD011279,CUST03786,2025-04-26,2025-04-26,Same Day,LOC0009,Delivered
ORD011280,CUST04176,2024-03-17,2024-03-20,Standard,LOC0115,Delivered
ORD011281,CUST04348,2025-04-20,2025-04-22,Standard,LOC0003,Delivered
ORD011282,CUST00442,2025-07-21,2025-07-23,Standard,LOC0066,Returned
ORD011283,CUST00848,2024-07-11,2024-07-12,Express,LOC0082,Delivered
ORD011284,CUST01913,2025-04-23,,Express,LOC0138,Cancelled
ORD011285,CUST01513,2024-06-05,2024-06-05,Same Day,LOC0079,Delivered
ORD011286,CUST02523,2024-02-10,,Standard,LOC0060,Processing
ORD011287,CUST00519,2024-09-03,2024-09-05,Standard,LOC0002,Delivered
ORD011288,CUST01551,2025-08-16,2025-08-18,Standard,LOC0014,Delivered
ORD011289,CUST04519,2023-06-05,2023-06-08,Standard,LOC0073,Delivered
ORD011290,CUST02169,2023-11-21,2023-11-25,Standard,LOC0082,Delivered
ORD011291,CUST04696,2025-02-27,2025-02-28,Express,LOC0065,Delivered
ORD011292,CUST04816,2024-10-28,,Standard,LOC0106,Cancelled
ORD011293,CUST00081,2025-12-10,2025-12-12,Standard,LOC0049,Delivered
ORD011294,CUST00551,2025-03-11,2025-03-15,Standard,LOC0124,Delivered
ORD011295,CUST01278,2024-03-06,,Standard,LOC0096,Cancelled
ORD011296,CUST00242,2024-10-14,2024-10-15,Express,LOC0066,Delivered
ORD011297,CUST04159,2023-03-03,2023-03-07,Standard,LOC0091,Delivered
ORD011298,CUST04328,2025-09-02,2025-09-04,Standard,LOC0077,Delivered
ORD011299,CUST00081,2025-07-03,,Express,LOC0049,Processing
ORD011300,CUST03408,2023-09-07,2023-09-09,Standard,LOC0084,Delivered
ORD011301,CUST02266,2023-06-25,2023-06-27,Standard,LOC0095,Delivered
ORD011302,CUST00933,2025-11-28,2025-11-30,Standard,LOC0075,Delivered
ORD011303,CUST02528,2024-12-07,2024-12-09,Standard,LOC0052,Delivered
ORD011304,CUST01947,2024-12-15,2024-12-16,Express,LOC0076,Delivered
ORD011305,CUST03699,2025-11-10,2025-11-12,Standard,LOC0035,Delivered
ORD011306,CUST00779,2025-11-30,2025-12-02,Standard,LOC0027,Delivered
ORD011307,CUST03591,2025-09-14,2025-09-14,Same Day,LOC0077,Delivered
ORD011308,CUST04546,2025-10-16,,Express,LOC0080,Cancelled
ORD011309,CUST00754,2024-09-30,2024-10-04,Standard,LOC0020,Delivered
ORD011310,CUST01024,2025-11-13,2025-11-14,Express,LOC0109,Delivered
ORD011311,CUST00842,2025-08-30,,Express,LOC0086,Cancelled
ORD011312,CUST02092,2024-11-20,2024-11-23,Standard,LOC0147,Delivered
ORD011313,CUST03208,2025-11-26,2025-11-28,Standard,LOC0042,Delivered
ORD011314,CUST03243,2025-07-31,2025-08-04,Standard,LOC0126,Returned
ORD011315,CUST02473,2024-09-30,2024-10-02,Standard,LOC0140,Delivered
ORD011316,CUST01769,2025-02-15,,Standard,LOC0008,Processing
ORD011317,CUST04696,2023-11-06,2023-11-10,Standard,LOC0065,Delivered
ORD011318,CUST00171,2024-07-06,2024-07-08,Standard,LOC0089,Delivered
ORD011319,CUST04457,2024-04-27,2024-04-29,Standard,LOC0014,Delivered
ORD011320,CUST01465,2024-12-04,,Express,LOC0017,Cancelled
ORD011321,CUST02973,2024-10-22,,Standard,LOC0122,Cancelled
ORD011322,CUST00413,2025-07-09,2025-07-12,Standard,LOC0063,Delivered
ORD011323,CUST03609,2025-07-11,,Standard,LOC0054,Processing
ORD011324,CUST02051,2023-07-06,2023-07-07,Express,LOC0025,Delivered
ORD011325,CUST02530,2025-07-12,2025-07-16,Standard,LOC0071,Delivered
ORD011326,CUST02622,2025-10-06,,Express,LOC0016,Cancelled
ORD011327,CUST02187,2024-06-18,2024-06-19,Express,LOC0093,Delivered
ORD011328,CUST02787,2025-08-15,2025-08-18,Standard,LOC0083,Delivered
ORD011329,CUST02452,2025-01-07,2025-01-09,Standard,LOC0142,Delivered
ORD011330,CUST04031,2025-03-18,2025-03-22,Standard,LOC0043,Shipped
ORD011331,CUST01055,2025-08-26,,Standard,LOC0068,Processing
ORD011332,CUST00070,2023-11-26,2023-11-27,Express,LOC0063,Delivered
ORD011333,CUST04025,2025-10-20,2025-10-23,Standard,LOC0127,Delivered
ORD011334,CUST02209,2024-08-23,2024-08-27,Standard,LOC0145,Delivered
ORD011335,CUST03818,2025-07-18,2025-07-21,Standard,LOC0135,Delivered
ORD011336,CUST01876,2025-06-10,2025-06-12,Standard,LOC0131,Delivered
ORD011337,CUST00640,2024-12-03,2024-12-04,Express,LOC0124,Delivered
ORD011338,CUST00196,2025-01-12,2025-01-14,Standard,LOC0043,Delivered
ORD011339,CUST02499,2024-03-23,2024-03-26,Standard,LOC0138,Delivered
ORD011340,CUST00179,2023-03-25,2023-03-26,Express,LOC0107,Delivered
ORD011341,CUST00243,2023-09-24,,Standard,LOC0083,Cancelled
ORD011342,CUST01349,2025-08-14,2025-08-16,Standard,LOC0110,Delivered
ORD011343,CUST01545,2024-08-08,2024-08-11,Standard,LOC0114,Delivered
ORD011344,CUST00790,2025-11-15,2025-11-19,Standard,LOC0009,Delivered
ORD011345,CUST04117,2023-08-28,2023-08-30,Standard,LOC0136,Delivered
ORD011346,CUST02790,2025-05-24,2025-05-25,Express,LOC0126,Delivered
ORD011347,CUST04740,2025-07-19,2025-07-20,Express,LOC0119,Delivered
ORD011348,CUST04572,2023-11-07,2023-11-09,Standard,LOC0007,Delivered
ORD011349,CUST04583,2025-07-31,2025-08-02,Standard,LOC0004,Delivered
ORD011350,CUST04609,2025-04-23,2025-04-24,Express,LOC0120,Delivered
ORD011351,CUST00522,2025-03-02,2025-03-03,Express,LOC0148,Delivered
ORD011352,CUST03925,2025-04-22,2025-04-25,Standard,LOC0076,Delivered
ORD011353,CUST02907,2025-04-16,2025-04-20,Standard,LOC0130,Delivered
ORD011354,CUST03503,2025-08-16,2025-08-20,Standard,LOC0069,Delivered
ORD011355,CUST04060,2025-08-21,2025-08-22,Express,LOC0012,Delivered
ORD011356,CUST04724,2024-05-04,2024-05-07,Standard,LOC0135,Shipped
ORD011357,CUST04346,2024-09-24,2024-09-26,Standard,LOC0023,Delivered
ORD011358,CUST00435,2025-10-15,2025-10-16,Express,LOC0099,Delivered
ORD011359,CUST02964,2025-10-08,2025-10-12,Standard,LOC0048,Delivered
ORD011360,CUST01428,2024-12-01,,Standard,LOC0114,Processing
ORD011361,CUST01181,2025-07-13,,Standard,LOC0088,Cancelled
ORD011362,CUST01839,2025-10-10,2025-10-10,Same Day,LOC0122,Returned
ORD011363,CUST03097,2024-08-29,2024-09-02,Standard,LOC0087,Delivered
ORD011364,CUST03101,2025-08-15,2025-08-18,Standard,LOC0091,Delivered
ORD011365,CUST03373,2025-07-10,,Standard,LOC0020,Processing
ORD011366,CUST03631,2025-05-09,2025-05-13,Standard,LOC0139,Delivered
ORD011367,CUST03371,2025-10-15,2025-10-17,Standard,LOC0137,Delivered
ORD011368,CUST03556,2024-04-08,2024-04-10,Standard,LOC0035,Delivered
ORD011369,CUST03440,2024-01-31,2024-02-03,Standard,LOC0001,Delivered
ORD011370,CUST04969,2025-10-11,2025-10-12,Express,LOC0145,Delivered
ORD011371,CUST00274,2025-08-03,2025-08-04,Express,LOC0061,Delivered
ORD011372,CUST02346,2025-08-25,2025-08-27,Standard,LOC0051,Delivered
ORD011373,CUST02790,2024-03-27,2024-03-31,Standard,LOC0126,Delivered
ORD011374,CUST04257,2025-10-23,,Express,LOC0025,Cancelled
ORD011375,CUST00828,2025-04-29,2025-05-02,Standard,LOC0129,Delivered
ORD011376,CUST00662,2025-10-03,2025-10-05,Standard,LOC0070,Shipped
ORD011377,CUST04034,2025-01-31,2025-02-04,Standard,LOC0109,Delivered
ORD011378,CUST04395,2024-08-22,,Express,LOC0037,Cancelled
ORD011379,CUST04222,2025-11-06,2025-11-07,Express,LOC0043,Delivered
ORD011380,CUST02333,2025-06-16,2025-06-19,Standard,LOC0069,Returned
ORD011381,CUST03455,2025-04-19,2025-04-21,Standard,LOC0008,Shipped
ORD011382,CUST04376,2025-02-24,2025-02-28,Standard,LOC0006,Shipped
ORD011383,CUST03397,2025-12-24,2025-12-28,Standard,LOC0145,Delivered
ORD011384,CUST03650,2024-01-02,2024-01-06,Standard,LOC0023,Delivered
ORD011385,CUST01955,2023-09-22,2023-09-24,Standard,LOC0097,Delivered
ORD011386,CUST00641,2025-10-29,2025-10-31,Standard,LOC0078,Delivered
ORD011387,CUST04812,2024-10-23,2024-10-24,Express,LOC0019,Shipped
ORD011388,CUST02433,2025-08-07,2025-08-09,Standard,LOC0111,Delivered
ORD011389,CUST01529,2025-03-07,,Standard,LOC0071,Cancelled
ORD011390,CUST03027,2025-12-28,2025-12-31,Standard,LOC0100,Delivered
ORD011391,CUST03953,2025-09-22,2025-09-24,Standard,LOC0073,Delivered
ORD011392,CUST01955,2024-07-01,2024-07-05,Standard,LOC0097,Delivered
ORD011393,CUST00826,2025-08-03,2025-08-05,Standard,LOC0017,Delivered
ORD011394,CUST00592,2024-10-31,2024-11-01,Express,LOC0112,Delivered
ORD011395,CUST03750,2024-12-04,2024-12-05,Express,LOC0124,Delivered
ORD011396,CUST02100,2025-04-29,2025-05-02,Standard,LOC0059,Delivered
ORD011397,CUST01194,2025-09-07,2025-09-10,Standard,LOC0099,Delivered
ORD011398,CUST02837,2023-03-02,2023-03-04,Standard,LOC0098,Delivered
ORD011399,CUST04579,2025-06-20,2025-06-22,Standard,LOC0012,Delivered
ORD011400,CUST00957,2025-04-30,2025-05-03,Standard,LOC0084,Delivered
ORD011401,CUST02499,2025-07-13,2025-07-14,Express,LOC0138,Delivered
ORD011402,CUST02472,2024-07-04,2024-07-08,Standard,LOC0111,Delivered
ORD011403,CUST04287,2025-12-22,2025-12-25,Standard,LOC0076,Delivered
ORD011404,CUST03829,2024-07-17,2024-07-17,Same Day,LOC0003,Delivered
ORD011405,CUST01308,2025-11-27,2025-11-30,Standard,LOC0065,Delivered
ORD011406,CUST00713,2024-08-08,2024-08-10,Standard,LOC0073,Delivered
ORD011407,CUST01472,2025-06-11,2025-06-13,Standard,LOC0144,Delivered
ORD011408,CUST01642,2024-10-30,2024-10-30,Same Day,LOC0114,Delivered
ORD011409,CUST02735,2024-10-15,2024-10-19,Standard,LOC0065,Delivered
ORD011410,CUST00541,2023-09-03,2023-09-03,Same Day,LOC0138,Delivered
ORD011411,CUST00718,2025-10-16,2025-10-19,Standard,LOC0042,Delivered
ORD011412,CUST00325,2024-04-28,2024-05-01,Standard,LOC0059,Shipped
ORD011413,CUST00527,2025-04-19,2025-04-23,Standard,LOC0121,Delivered
ORD011414,CUST01458,2024-02-08,2024-02-09,Express,LOC0052,Delivered
ORD011415,CUST03793,2025-07-23,2025-07-25,Standard,LOC0035,Delivered
ORD011416,CUST02354,2025-12-28,2025-12-31,Standard,LOC0150,Delivered
ORD011417,CUST00759,2025-01-10,2025-01-11,Express,LOC0029,Delivered
ORD011418,CUST01465,2024-10-10,2024-10-10,Same Day,LOC0017,Delivered
ORD011419,CUST02020,2025-09-25,2025-09-28,Standard,LOC0144,Delivered
ORD011420,CUST04257,2023-08-01,,Same Day,LOC0025,Cancelled
ORD011421,CUST03503,2025-03-15,2025-03-18,Standard,LOC0069,Delivered
ORD011422,CUST03650,2025-02-06,2025-02-09,Standard,LOC0023,Delivered
ORD011423,CUST04257,2023-08-15,2023-08-15,Same Day,LOC0025,Delivered
ORD011424,CUST00390,2025-07-13,2025-07-16,Standard,LOC0035,Delivered
ORD011425,CUST03374,2024-10-02,,Standard,LOC0029,Cancelled
ORD011426,CUST02321,2025-12-21,2025-12-22,Express,LOC0068,Delivered
ORD011427,CUST04042,2025-11-30,2025-12-02,Standard,LOC0146,Delivered
ORD011428,CUST02749,2025-01-25,2025-01-26,Express,LOC0032,Returned
ORD011429,CUST04025,2025-07-04,2025-07-07,Standard,LOC0127,Delivered
ORD011430,CUST04117,2025-08-27,2025-08-28,Express,LOC0136,Delivered
ORD011431,CUST02034,2025-03-01,2025-03-01,Same Day,LOC0068,Delivered
ORD011432,CUST01839,2024-08-20,2024-08-22,Standard,LOC0122,Delivered
ORD011433,CUST00056,2023-11-22,2023-11-26,Standard,LOC0031,Delivered
ORD011434,CUST01913,2024-12-30,2025-01-01,Standard,LOC0138,Delivered
ORD011435,CUST01806,2025-09-16,2025-09-17,Express,LOC0063,Delivered
ORD011436,CUST03872,2025-04-10,2025-04-11,Express,LOC0016,Delivered
ORD011437,CUST04107,2024-03-11,2024-03-15,Standard,LOC0103,Delivered
ORD011438,CUST03642,2024-07-10,2024-07-11,Express,LOC0105,Delivered
ORD011439,CUST00383,2025-07-25,2025-07-29,Standard,LOC0073,Delivered
ORD011440,CUST00662,2025-05-07,,Standard,LOC0070,Cancelled
ORD011441,CUST02837,2024-04-07,2024-04-09,Standard,LOC0098,Delivered
ORD011442,CUST04446,2025-08-23,2025-08-27,Standard,LOC0095,Delivered
ORD011443,CUST01351,2025-05-04,2025-05-06,Standard,LOC0109,Delivered
ORD011444,CUST02572,2025-09-22,2025-09-24,Standard,LOC0116,Delivered
ORD011445,CUST00044,2024-11-23,,Standard,LOC0127,Cancelled
ORD011446,CUST02325,2025-07-22,2025-07-26,Standard,LOC0074,Delivered
ORD011447,CUST04373,2024-08-15,2024-08-16,Express,LOC0114,Delivered
ORD011448,CUST04463,2025-03-11,2025-03-11,Same Day,LOC0002,Delivered
ORD011449,CUST00481,2025-12-15,2025-12-16,Express,LOC0072,Delivered
ORD011450,CUST04034,2024-04-21,,Standard,LOC0109,Processing
ORD011451,CUST01976,2023-12-28,,Express,LOC0107,Cancelled
ORD011452,CUST02136,2024-05-17,2024-05-20,Standard,LOC0094,Returned
ORD011453,CUST00579,2025-11-28,2025-11-30,Standard,LOC0127,Delivered
ORD011454,CUST02675,2024-03-25,2024-03-25,Same Day,LOC0057,Delivered
ORD011455,CUST03649,2024-11-17,2024-11-21,Standard,LOC0108,Delivered
ORD011456,CUST03244,2024-06-26,2024-06-29,Standard,LOC0081,Delivered
ORD011457,CUST02727,2025-03-17,2025-03-21,Standard,LOC0094,Delivered
ORD011458,CUST04803,2025-06-22,2025-06-26,Standard,LOC0099,Delivered
ORD011459,CUST04396,2025-06-12,2025-06-13,Express,LOC0047,Delivered
ORD011460,CUST03432,2024-12-30,2025-01-03,Standard,LOC0044,Shipped
ORD011461,CUST03403,2024-04-05,2024-04-06,Express,LOC0117,Delivered
ORD011462,CUST03861,2024-01-04,2024-01-06,Standard,LOC0017,Delivered
ORD011463,CUST03628,2025-01-08,2025-01-11,Standard,LOC0073,Delivered
ORD011464,CUST00227,2024-04-20,2024-04-23,Standard,LOC0075,Delivered
ORD011465,CUST03623,2025-04-07,,Express,LOC0143,Cancelled
ORD011466,CUST00140,2023-12-11,2023-12-12,Express,LOC0090,Delivered
ORD011467,CUST02611,2025-03-23,2025-03-26,Standard,LOC0147,Delivered
ORD011468,CUST01248,2025-04-13,,Standard,LOC0141,Cancelled
ORD011469,CUST04950,2024-12-07,2024-12-10,Standard,LOC0086,Delivered
ORD011470,CUST01716,2025-03-22,,Standard,LOC0070,Processing
ORD011471,CUST01016,2025-11-22,2025-11-24,Standard,LOC0033,Delivered
ORD011472,CUST04521,2025-04-07,2025-04-07,Same Day,LOC0020,Delivered
ORD011473,CUST01816,2025-04-08,2025-04-10,Standard,LOC0080,Delivered
ORD011474,CUST03198,2025-05-31,2025-05-31,Same Day,LOC0068,Delivered
ORD011475,CUST01816,2025-11-06,2025-11-09,Standard,LOC0080,Delivered
ORD011476,CUST02837,2025-05-08,2025-05-10,Standard,LOC0098,Delivered
ORD011477,CUST04076,2025-05-09,2025-05-11,Standard,LOC0074,Delivered
ORD011478,CUST04250,2023-10-29,2023-10-31,Standard,LOC0063,Delivered
ORD011479,CUST00157,2025-10-11,2025-10-15,Standard,LOC0086,Delivered
ORD011480,CUST01565,2025-01-20,2025-01-21,Express,LOC0109,Delivered
ORD011481,CUST03837,2025-09-25,2025-09-27,Standard,LOC0006,Delivered
ORD011482,CUST02990,2025-06-24,2025-06-25,Express,LOC0098,Delivered
ORD011483,CUST04322,2024-03-14,2024-03-15,Express,LOC0053,Delivered
ORD011484,CUST00532,2025-07-23,2025-07-24,Express,LOC0128,Returned
ORD011485,CUST01469,2025-06-21,2025-06-21,Same Day,LOC0081,Delivered
ORD011486,CUST02980,2025-04-01,2025-04-02,Express,LOC0142,Delivered
ORD011487,CUST04690,2025-09-08,2025-09-12,Standard,LOC0074,Delivered
ORD011488,CUST00065,2025-03-28,2025-04-01,Standard,LOC0051,Delivered
ORD011489,CUST04808,2023-12-22,2023-12-23,Express,LOC0056,Delivered
ORD011490,CUST02189,2023-07-02,2023-07-06,Standard,LOC0126,Delivered
ORD011491,CUST02034,2023-04-18,2023-04-18,Same Day,LOC0068,Delivered
ORD011492,CUST03046,2025-01-31,2025-02-03,Standard,LOC0020,Delivered
ORD011493,CUST04034,2024-02-02,2024-02-04,Standard,LOC0109,Delivered
ORD011494,CUST00016,2025-06-22,2025-06-26,Standard,LOC0131,Delivered
ORD011495,CUST00306,2024-11-25,2024-11-26,Express,LOC0037,Delivered
ORD011496,CUST02518,2025-06-22,2025-06-24,Standard,LOC0104,Shipped
ORD011497,CUST01565,2025-05-06,2025-05-10,Standard,LOC0109,Delivered
